hour,elec_load(MW),heating_load(MW),cooling_load(MW),elec_price(HKD/MWh),gas_price(HKD/m^3),PV
5618,25.295882720431752,0.0,149.10234793552897,364.8,2.87,0.0
5619,25.295882720431752,0.0,111.88524741972525,364.8,2.87,0.0
5620,25.295882720431752,0.0,84.65887454871431,364.8,2.87,0.0
5621,25.28261061762159,0.0,66.185735597781,364.8,2.87,0.0
5622,31.64077490126887,0.0,54.6972273109577,364.8,2.87,8.320425097733275e-07
5623,47.45058979581794,0.0,154.44441065189991,864.5,2.87,8.320425097733275e-07
5624,106.08493882401015,0.0,91.24752501651066,864.5,2.87,0.006688354192889
5625,106.58304138883352,0.0,74.18500325557943,864.5,2.87,0.1528929764262157
5626,159.8433013329781,0.0,91.55621459400741,1390.2,2.87,0.3532477420129536
5627,135.1596548528171,0.0,99.23511341013469,1519.5,2.87,0.5473257677612694
5628,127.53875395084256,0.0,124.98980713909589,1519.5,2.87,0.742781721037994
5629,138.50255499225838,0.0,143.86559085024447,1390.2,2.87,0.8882882102582658
5630,106.55847090997136,0.0,173.52866591452883,1390.2,2.87,0.9413806680273658
5631,106.06971870720142,0.0,188.90598730234868,864.5,2.87,0.916509935099308
5632,108.60681863227605,0.0,195.74250379693183,1519.5,2.87,0.8866793699279999
5633,133.12210273157166,0.0,839.5213174418489,864.5,2.87,0.7564692150028037
5634,132.20740231243963,0.0,656.560378234959,1390.2,2.87,0.5924750041925861
5635,181.79005336644914,0.0,562.8419163979506,1390.2,2.87,0.4435344686832904
5636,198.9748827886504,0.0,489.5764283780229,1390.2,2.87,0.2986670437360724
5637,168.5679095245553,0.0,352.76291780880234,864.5,2.87,0.0
5638,162.40667595719378,0.0,1020.950008986461,864.5,2.87,0.0
5639,96.12607310557773,0.0,495.72858584605075,364.8,2.87,0.0
5640,25.309154823257227,0.0,302.9229405706211,364.8,2.87,0.0
5641,25.309154823257227,0.0,209.75852025268688,364.8,2.87,0.0
5642,25.295882720431752,0.0,155.97154612182769,364.8,2.87,0.0
5643,25.295882720431752,0.0,121.72124530018034,364.8,2.87,0.0
5644,25.295882720431752,0.0,98.32297550326915,364.8,2.87,0.0
5645,25.28261061762159,0.0,83.39936013705642,364.8,2.87,0.0
5646,31.64077490126887,0.0,74.7918012685312,364.8,2.87,8.320425097733275e-07
5647,47.45058979581794,0.0,224.57588919658,864.5,2.87,8.320425097733275e-07
5648,106.08493882401015,0.0,154.02437614849993,864.5,2.87,0.0053707249511422
5649,106.58304138883352,0.0,91.0144084542288,864.5,2.87,0.1494958096738786
5650,159.8433013329781,0.0,108.66905124961195,1390.2,2.87,0.3479155335714489
5651,135.1596548528171,0.0,113.44048582046135,1519.5,2.87,0.5412249338331208
5652,127.53875395084256,0.0,135.44525387320522,1519.5,2.87,0.693176377725566
5653,138.50255499225838,0.0,157.26578152807187,1390.2,2.87,0.8450653889000689
5654,106.55847090997136,0.0,182.58024245556945,1390.2,2.87,0.9251897356540058
5655,106.06971870720142,0.0,193.32871720107278,864.5,2.87,0.9150229935158768
5656,108.60681863227605,0.0,198.06169328450073,1519.5,2.87,0.8658500353989488
5657,133.12210273157166,0.0,905.9452134619141,864.5,2.87,0.746389725442921
5658,132.20740231243963,0.0,709.2167204633909,1390.2,2.87,0.6010172262025454
5659,181.79005336644914,0.0,595.3144603496946,1390.2,2.87,0.446050097998866
5660,198.9748827886504,0.0,520.6431930845665,1390.2,2.87,0.3155228423827557
5661,168.5679095245553,0.0,383.94246690225697,864.5,2.87,0.0
5662,162.40667595719378,0.0,1108.6668094508307,864.5,2.87,0.0
5663,96.12607310557773,0.0,535.5047806512266,364.8,2.87,0.0
5664,25.309154823257227,0.0,332.26033910836196,364.8,2.87,0.0
5665,25.309154823257227,0.0,232.47831383470964,364.8,2.87,0.0
5666,25.295882720431752,0.0,173.0228258764523,364.8,2.87,0.0
5667,25.295882720431752,0.0,132.95287980087008,364.8,2.87,0.0
5668,25.295882720431752,0.0,104.14103218323524,364.8,2.87,0.0
5669,25.28261061762159,0.0,82.33403876175882,364.8,2.87,0.0
5670,27.794950565143626,0.0,69.90657701262707,364.8,2.87,8.320425097733275e-07
5671,29.731134330006018,0.0,70.35599505895827,864.5,2.87,8.320425097733275e-07
5672,57.38457623392202,0.0,255.59377526629214,864.5,2.87,0.0042526129907363
5673,54.9212955990737,0.0,203.46302773522982,864.5,2.87,0.1331691467524303
5674,108.4524130741388,0.0,188.30619297543092,1390.2,2.87,0.3209350339859751
5675,108.42586886850317,0.0,215.57037358925524,1519.5,2.87,0.5003716687554007
5676,87.18679612555587,0.0,295.05358220007224,1519.5,2.87,0.6677177888150613
5677,90.29567104819473,0.0,355.5474838940741,1390.2,2.87,0.772966685931041
5678,55.45354459928931,0.0,583.8448755300252,1390.2,2.87,0.8127797813184293
5679,54.8830889827689,0.0,640.78114027398,864.5,2.87,0.8408850087272887
5680,57.800727914585806,0.0,461.6624832229392,1519.5,2.87,0.8061351417749599
5681,109.50702180148888,0.0,424.07608619563996,864.5,2.87,0.69628359827193
5682,123.07804692114469,0.0,462.8468243684558,1390.2,2.87,0.5385500895592027
5683,174.69528819618046,0.0,420.79381422773815,1390.2,2.87,0.4010658104071183
5684,193.91470783942333,0.0,387.0041031197767,1390.2,2.87,0.242527434856229
5685,168.10676130709467,0.0,304.5203059927239,864.5,2.87,0.0
5686,162.15304443758512,0.0,260.3008540500742,864.5,2.87,0.0
5687,96.12607310557773,0.0,823.8159371305335,364.8,2.87,0.0
5688,25.309154823257227,0.0,392.45391645129797,364.8,2.87,0.0
5689,25.309154823257227,0.0,258.3054918774695,364.8,2.87,0.0
5690,25.295882720431752,0.0,185.22000769653766,364.8,2.87,0.0
5691,25.295882720431752,0.0,140.5574102576137,364.8,2.87,0.0
5692,25.295882720431752,0.0,110.6203177651363,364.8,2.87,0.0
5693,25.28261061762159,0.0,89.38644474743366,364.8,2.87,0.0
5694,27.794950565143626,0.0,77.89936165020174,364.8,2.87,8.320425097733275e-07
5695,29.731134330006018,0.0,81.69011516280631,864.5,2.87,8.320425097733275e-07
5696,57.38457623392202,0.0,212.92535497378424,864.5,2.87,0.0026557087139283
5697,54.9212955990737,0.0,195.18454827288124,864.5,2.87,0.1184697273914344
5698,108.4524130741388,0.0,183.08285293950712,1390.2,2.87,0.2894138963279953
5699,108.42586886850317,0.0,237.82500930469993,1519.5,2.87,0.4554578742298764
5700,87.18679612555587,0.0,327.6141682308305,1519.5,2.87,0.612227781807362
5701,90.29567104819473,0.0,412.4802074831388,1390.2,2.87,0.7316462212170484
5702,55.24602790143744,0.0,672.7980731335792,1390.2,2.87,0.7708287290019779
5703,54.67557228491701,0.0,664.2258846549586,864.5,2.87,0.6697732573812151
5704,57.59321121671861,0.0,479.4712178318082,1519.5,2.87,0.7102897551344954
5705,109.29950510362166,0.0,475.6797600956406,864.5,2.87,0.5782635801479565
5706,123.07804692114469,0.0,525.7914793051526,1390.2,2.87,0.5073461353387593
5707,174.69528819618046,0.0,468.0937897900628,1390.2,2.87,0.3844354130812812
5708,193.91470783942333,0.0,443.88376029287105,1390.2,2.87,0.2866072789742884
5709,168.10676130709467,0.0,361.26075957924326,864.5,2.87,0.0
5710,162.15304443758512,0.0,315.40603549013656,864.5,2.87,0.0
5711,96.12607310557773,0.0,959.9070386378717,364.8,2.87,0.0
5712,25.309154823257227,0.0,454.7385290753663,364.8,2.87,0.0
5713,25.309154823257227,0.0,306.6001156708018,364.8,2.87,0.0
5714,25.295882720431752,0.0,226.38459755866754,364.8,2.87,0.0
5715,25.295882720431752,0.0,178.34600713881636,364.8,2.87,0.0
5716,25.295882720431752,0.0,146.99534874352773,364.8,2.87,0.0
5717,25.28261061762159,0.0,129.83381224087685,364.8,2.87,0.0
5718,31.64077490126887,0.0,120.61236324114385,364.8,2.87,8.320425097733275e-07
5719,47.45058979581794,0.0,317.09639658919366,864.5,2.87,8.320425097733275e-07
5720,106.08493882401015,0.0,242.06859512311408,864.5,2.87,0.0039083647492908
5721,106.58304138883352,0.0,132.65399069704878,864.5,2.87,0.1050279604855842
